titles,category
[기고] 카카오 위기의 진짜 범인은 누구인가,IT
"체크포인트 ""AI 기반 신제품 'AEV로 한국 시장 공략""",IT
중동 위기에도 통했다…하나증권 외화채 흥행에 증권가 '촉각',IT
"""우리집 PC가 AI 두뇌 된다"" 젠슨 황, 엔비디아 AI PC 공개",IT
젠슨 황 '택진이형'도 만난다…게임 넘어 '피지컬 AI' 협력 주목,IT
"“AI 빅6 가치 11조 달러, 뉴스만 공짜로 삼켰다” 세계 언론 ‘생존’ 화두, 빅테크에 ‘뉴딜’ 요구",IT
"송재혁 삼성전자 CTO ""HBM5 미세공정 도입…1나노 한계 깰 것""",IT
"'상장 문턱서 고배' 파블로항공, 사업화가 관건",IT
"‘더치페이’ 돈 계산 머리 아픈데... 아이폰, 영수증 찍으면 알려준답니다",IT
"젠슨 황, 삼성전자 성과급 질문에 ""직원들에 가능한 많이 보상해 줘야""",IT
바다 일렁이는 천체 ‘타이탄’ 탐사 준비 속도…핵심장치 ‘방열판’ 시험 성공,IT
"상선 목표 88% 채운 삼성중공업, 해양서도 4.3조 FLNG 수주",IT
"젠슨 황 엔비디아 CEO, tvN '유퀴즈' 출연한다",IT
"젠슨 황, 엔씨 김택진도 만난다…게임 넘어 피지컬AI 접점 찾나",IT
"젠슨 황 ""직원 보상은 다다익선...나는 그렇게 한다""",IT
"[컴퓨텍스 2026] 삼성전자, HBM5 시제품 첫 전시…송재혁 ""HPB·2나노 베이스 다이 준비""",IT
"오바마 전 美 대통령 인스타 해킹, 알고보니 AI 상담 챗봇 탓",IT
"씨어스, 모비케어 UAE 초도물량 출하 임박...FDA·중동 모멘텀 부각",IT
"젠슨 황, 韓서 '택진이형' 만난다…게임·피지컬AI 협력 주목",IT
아이폰 울트라 색상 유출…화이트 모델 첫 공개,IT
"삼성전자, HBM5서 기술 초격차 시동…발열 낮춘 'HPB' 적용 추진",IT
젠슨 황이 찍으면 무조건 뜬다?···방한 장소·테마주 주가 실시간 추적 사이트 등장,IT
"AI, 로봇… 젠슨 황 방한이 몰고 올 '포스트 반도체' 바람",IT
"[단독] LG유플러스 대리점, 무료 유심 교체한다더니 서류 위조해 무단 개통",IT
“최대 폭발력 규모 3.5 지진과 맞먹어”… 로켓 고체연료 얼마나 위험한가,IT
"AI PC 판도 '급변'…HP·에이수스, '엔비디아 RTX 스파크' 동맹",IT
"엔비디아 ‘RTX 스파크’, 윈도우 ARM으로 고성능 PC 재창조할까 [고든 정의 TECH+]",IT
"블루오리진 폭발, 달 탐사계획까지 휩쓸었다…발사대 복구 2028년",IT
젠슨 황 방한 때 네이버 이해진과 AI 팩토리 구상 공개 [팩플],IT
반도체에 웃은 한국 증시…인도 제치고 세계 6위로 부상,IT
"젠슨 황, 방한 중 김택진 엔씨 대표와 회동",IT
젠슨 황 동선 따라가는 웹사이트까지 등장…관련주 정보도 담았다,IT
인류 문명 탄생 ‘비옥한 초승달 지대’ 형성의 비밀 풀었다 [달콤한 사이언스],IT
블루오리진 로켓 폭발로 주춤한 미국...“이 때다” 싶어 바짝 쫓아오는 중국,IT
치사율 최대 90%인데 백신도 없다…에볼라 재확산에 전 세계 비상사태,IT
"삼성전자, HBM5 목업 첫 공개⋯발열 방지 'HPB' 기술도",IT
"""우리도 만들고 있습니까?"" …李 대통령 언급한 'MMR' 뭐길래",IT
"김택진 엔씨 대표, 젠슨 황 만난다...게임·피지컬 AI 협력 논의 전망",IT
"李 대통령 ""행정 전반에 AI 즉시 도입하라""…'용역 관행'에 직격",IT
"압박 수위 높이는 카카오 노조…홍민택 CPO 퇴사에 ""회피형 퇴장""",IT
"엔비디아 젠슨 황, 엔씨 김택진 만난다…'AI·게임' 협력 주목",IT
"""내가 공 던질 수 있을까?"" 젠슨 황 뜨기도 전에 ""옆테이블 잡아""",IT
NASA “블루오리진 발사대 복구 2028년 전망… 스페이스X 대안 검토”,IT
"젠슨 황, 성과급 질문에 ""내 직원들에게 물어보라""",IT
"젠슨 황 ""강한 성장 위한 HBM4 공급 이미 확보""",IT
"삼성전자, 8세대 HBM5 실물모형 첫 공개… 시장 선점 나선다",IT
"젠슨 황, 삼성전자 성과급 이슈에…“임직원에 최대한 돈 많이 줘야”",IT
축구 헤딩 '단 한 번'에도 뇌세포 손상 신호 나타났다,IT
"""우리가 x86 생태계 깨부순 주역""… 퀄컴, 엔비디아 추격에도 '여유' [컴퓨텍스 2026]",IT
삼성 성과급 묻자… 젠슨 황 “직원들은 가능한 한 많이 받아야”,IT
"WBD 합병 후폭풍...美CBS 기자 ""편집국장이 시사 프로그램 망가뜨렸다""",IT
"젠슨 황·김택진 만난다…""그래픽카드 팔던 시절부터 깐부""",IT
"“나노 플라스틱 뇌까지 간다”…부산대, 숨은 이동 경로 규명",IT
"카카오 노조, 책임경영 부재 비판…""문제만 남기고 경영진은 떠나""",IT
"‘몸값 1조달러’ 앤트로픽, 상장 신청서 제출…오픈AI보다 빨랐다",IT
"우나스텔라, 335억원 투자 받았다…""유인 우주비행 로켓 개발 박차""",IT
삼성·구글 합작 ‘AI글라스’ 내달 본격 출시,IT
통신사 과열 마케팅에 알뜰폰 ‘2만명’ 이탈,IT
"[카카오 리셋①] 고강도 쇄신, 종착지는?…리더십 시험대",IT
원가 절반이 메모리…스마트폰 2강 파이 더 키우나,IT
젠슨 황 방문 임박에 '동선 사이트'까지 등장…관련주 추적도,IT
[데스크칼럼] 젠슨 황의 스텝에 춤추는 국내 기업 주가,IT
"네이버, 엔비디아와 ‘글로벌 AI팩토리’ 만든다",IT
앤트로픽이 끌고 젠슨 황이 띄웠다…SKT 주가 '훨훨',IT
"""삼성전자 '6억' 성과급 어떻게 생각하세요?""…젠슨 황, 소신 발언",IT
[李정부 1년] 방송미디어 새 판 짜기…방미통위 출범·공영방송 개편 착수,IT
스페이스X IPO가 쏘아 올린 우주경제…K-우주기업 재평가 신호탄,IT
"[유미's 픽] ""국방 AI 잡아라""…네이버·SKT·삼성SDS, 'KCCS 전초전' 돌입",IT
티맥스 ‘가이아 큐브’ 또 공식 출시?… 임금체불 속 1년 만에 일반인 공개,IT
"LG이노텍, 인텔 'EMIB'용 기판 공급망 노린다…SK하이닉스에 샘플 공급",IT
"젠슨 황, 이번엔 '유퀴즈'서 유재석 만나 창업 스토리 전한다",IT
"젠슨 황, 유재석 만나 ‘성공 비결’ 푼다… 방한 중 ‘유퀴즈’ 녹화",IT
'변화'냐 '변질'이냐...디캠프 내부 갈등 격화,IT
젠슨 황은 왜 한국에 공을 들일까,IT
"우주발사체 스타트업 우나스텔라, 335억 투자 유치",IT
"젠슨 황 ""N1X는 시작…N2X·N3X로 AI PC 확대할 것""",IT
"다리 20개 '성게 로봇' 화제…""어느 방향이든 이동""",IT
"‘카톡 개편’ 홍민택 CPO 퇴사에…노조 ""책임 회피 반복""",IT
젠슨 황이 찍은 한국 로보틱스…피지컬 AI 핵심 거점 부상하나,IT
소맥회동에 유재석 만남까지…젠슨 황 일정 추적 사이트 등장 [only이데일리],IT
"구글 모회사 알파벳, 120兆 유상증자…AI 실탄 확보",IT
"외산 대신 국산…국방부, 국방 AI 기반 직접 만든다",IT
안경 이어 펜던트까지…웨어러블 시장 장악 향한 메타의 도전,IT
"[단독]젠슨 황, 엔씨 김택진도 만난다...피지컬 AI 협력 논의 가능성",IT
"삼성 파운드리, 미세공정 우위·전력 비용 효율 '투트랙' 공략 나섰다",IT
"[테크데이, '판'이 바뀐다]<11>인텍플러스, 반도체 기판·패키징 검사 장비로 글로벌 공략 강화",IT
"‘우주 발사체’ 개발 우나스텔라, 시리즈 B 335억원 투자 유치",IT
"태풍 '장미' 특보 발효, 역대 세 번째로 일러…남해안·제주도해안 너울 주의",IT
"몸속 오메가-6가 대사과정 거쳐 암세포 전이 원천 차단…""세계 첫 규명""",IT
식품업계 ‘고단백’ 열풍에 단백질 부족 현상 심화,IT
네이버-엔비디아 동맹 선언…“글로벌 AI팩토리 구축”,IT
"""아이폰 울트라, 증기 챔버 냉각 기술 적용…발열 잡는다""",IT
"[AI픽] 네이버·엔비디아, 글로벌 AI팩토리 구축 나선다",IT
e심 대중화의 벽…남은 과제는 ‘소비자 인지도’,IT
다음달부터 LG헬로서 '스포티비' 못본다…블랙아웃 현실화,IT
"늦어지는 애플 AI 스마트안경…삼성, 메타 독점에 승부수",IT
"[AI는 지금] 美 플로리다주, 오픈AI에 첫 주정부 소송…챗GPT 책임론 확산",IT
"올릭스, 로레알·와이스서 1100억 투자 유치…글로벌 공룡들 ‘베팅’",IT
7월부터 LG헬로비전에서 SPOTV 채널 빠진다,IT
"파업 전 비판수위 높이는 카카오 노조…""홍민택 퇴사도 직원 피해""",IT
엔비디아와 손잡은 네이버클라우드 …글로벌 'AI 팩토리' 동맹 강화,IT
"카카오 파업 위기에 준신위 등판…""국민 불편 안 된다"" 노사 중재 나서[only이데일리]",IT
"“시총 1조달러 축하” 엔비디아·SK하이닉스, 차세대 AI 인프라 협력 강화 [GTC 타이베이]",IT
"젠슨 황·이해진, '삼쏘 회동'서 나눌 이야기는 [IT클로즈업]",IT
"""모든 AI 처리에 고성능 GPU만 쓰지 않는다... CPU 역할 ↑""",IT
"HPE, AI 서버 특수에 '어닝 서프라이즈'…시간외서 30% 급등",IT
"전기차 배터리 1위 CATL, 1~4월 점유율 40% 넘겨",IT
"""대만 없인 루빈도 없다"" 황 CEO 공언… 'AI 팩토리' 생산 가속",IT
"""전 여친 스토리 몰래 봐도 기록 안 남아""…인스타, 유료 요금제 내놨다",IT
탄소 묻으며 수소를 캐낸다…현무암의 1석2조 ‘마법’,IT
“완벽해야죠” “중간만 가도 뭐”…더 성공한 쪽은 뒷사람입니다,IT
"LGU+, 국가유공자·제대군인에 알뜰폰 요금제 소개",IT
"네이버-엔비디아, 기가와트급 AI 팩토리 짓는다…소버린 AI 강화",IT
"원스토어 노조, 매각설에 공개 반발…""토종 앱마켓 가치 헐값 평가 안돼""",IT
"""게임을 사랑하는 사람과의 만남""…페이커, 젠슨 황과 만남에 올린 글",IT
"토스모바일, 'CU 제휴 요금제' 출시 1년 만에 가입자 2만명 돌파",IT
② 종료된 게임도 역사의 일부…플랫폼으로 진화 중[넥슨뮤지엄에게 묻다],IT
"엔씨 김택진 ""엔비디아와 리니지2부터 협력 이어져""[현장+]",IT
김영록 전남지사 “정청래 연임 반대운동” 선언…또 직격,Politics
김재섭 “민주당 20~30대 탓 말고 자신들 잘못부터 진단해야” [정치 시그널],Politics
[속보] 북측 인사 리호남 만난 오영훈 지사… 북한에 한라봉 묘목도 보냈다,Politics
뒤 바뀐 ‘재선거’ 공수…與 “선거소청” VS 野 “장동혁 개인 입장”,Politics
"與 이언주, 최고위원 사퇴···선거 닷새만 불붙은 당권경쟁 전초전",Politics
"국힘 원대 출사표 김도읍 ""장동혁 거취 표명이 상식…'윤어게인' 탈피 역할할 것""",Politics
"박지원 ""정권 재창출 못하면 피바람…전당대회 과열, 큰 염려 엄습한다""",Politics
李대통령 지지도 55.2%…민주·국힘 0.7%p 오차 내 접전[리얼미터](종합),Politics
"윤준병, 송영길 직격 ""김관영 구하기 나섰던 해당행위자""",Politics
"성일종 ""이 대통령 공소취소?...어떻게 자기 죄를 자기가, 부끄러워, 문명국가 사람 맞나""[여의도 진검승부]",Politics
"[속보] 이언주, 최고위원직 사퇴…정청래 지도부 흔들리나",Politics
"이준석, '재선거' 요구 장동혁에 ""오세훈 자리 내려놓으라는 거냐"" 비판",Politics
"이준석 ""서울 재선거=오세훈 사퇴 종용?""…장동혁 직격",Politics
[속보]“이런 게 주가 조작” 李가 저격한 코스닥 종목은?,Politics
"'부산 돌려차기남' 배상은 안 하고…""매달 15만 원 쓰게 해달라""",Politics
"與 당권경쟁 과열에 박지원 ""다 죽는다"" 박선원 ""난 돌쇠, 휘말리고 싶지 않아""",Politics
"최욱, '탱크' 발언 논란…이준석 ""李대통령, 양심 있다면 못 넘어가""",Politics
서울시장 패배 후폭풍… 김민석·송영길 공세에 정청래 책임론 부상,Politics
[정치뷰] 도마 위 오른 '선관위'…정치권 개혁 논의 본격화,Politics
"“신뢰 잃은 선관위는 존재 이유 없다”…이 대통령, 국조·합수본 동시 가동",Politics
"[통일전망대] 떠오르는 북한 권력실세, 내각총리 박태성",Politics
"장동혁 ""李, 하나 마나 한 소리뿐… 재선거가 대체불가 요구""",Politics
"강훈식·정성호서 총리 막판 한성숙 낙점 배경은? / 김민석 ""강력한 민주당"" 당대표 출마 시사",Politics
"장동혁 ""전면 재선거""→ 이준석 ""오세훈 사퇴 종용? 참 나쁜 정치""",Politics
韓 상륙함에 日헬기가 내려앉았다...제주 바다에서 9년 만에 수색구조 합동훈련,Politics
전대 앞두고 與 당권 샅바싸움…김민석 “강력하고 유능한 민주당 만들 것”,Politics
"새 총리 후보 한성숙…李대통령, ‘CEO 출신’ 여성 총리 택했다",Politics
오세훈 대역전극 일등 공신?…'정원오 저격수' 자처한 김재섭 [인터뷰],Politics
"[단독] 해·공군 병과장 보직, 해·공사 출신 10명 중 9명 이상 ‘독점’[이현호의 밀리터리!톡]",Politics
"""3030표 대 1440표, 소름 돋는 '쌍둥이 득표수'""…송도 사전투표 결과 '시끌'",Politics
"[오세훈의 100시간] '안전·시민·청년'…오세훈, 대권가도에 '정략'이 없는 이유는? 등 [6/8(월) 데일리안 출근길 뉴스]",Politics
“전국 재선거” 꺼낸 장동혁... 이준석 “그럼 오세훈도 다시 뽑나”,Politics
"""다음 임무는 유능한 민주당""…불붙는 당권 경쟁",Politics
"조수빈 전 KBS 아나 “선관위, 해체 아니라 분쇄”",Politics
“전국적으로 큰 승리”라는 정청래…민주당이 크게 이긴 게 맞을까,Politics
주애는 정말 후계자일까…‘4대 세습’ 논의로 북한이 얻은 것,Politics
온종일 일하지만 선거철만 되면 ‘투명인간’…300만표가 사라졌다,Politics
"[한동훈의 100시간] ""보수재건"" ""李대통령으론 안돼""…'존재감 각인' 한동훈",Politics
"""재밍·레이저론 부족…군집드론 막을 저가드론·전자기파 무기 확보해야""",Politics
송파구 전체로는 용지 남았는데…투표소에선 왜 부족했나,Politics
"오세훈, 사선 넘어 5선 '벼랑 끝 승부사'…野 대권 잠룡으로 부상",Politics
'AI 총리' 임명 대도약 드라이브…후속 개각 주목,Politics
미리 보는 이 대통령 취임 1주년 '대체불가 대한민국' 기자회견,Politics
"'사퇴 압박' 받는 장동혁, 선관위 총공세…전면 재선거·국조·특검까지",Politics
"민주, 완승 꿈꾸다 ‘절반만 승리’...민심 경고 전당대회서 답할까",Politics
장동혁호 유지? 한동훈 복당?… 원내대표 선거에 국힘 노선 갈린다,Politics
시진핑 방북 앞둔 北 “핵보유국 절대 불퇴”,Politics
선관위 사태로 버티는 장동혁…'재선거' 외치다 불신 자초,Politics
AI 대전환 이끈다…한성숙 총리 지명,Politics
"李대통령, 한성숙 전격 발탁…'2년차 성과관리'에 방점",Politics
"시진핑 오늘 7년 만에 방북, 북중관계 이번엔 속도 내나",Politics
"“재벌회사 사람이 왜 여깄나” MB 때린 盧, 권양숙은 달랐다",Politics
"트럼프와 정면승부, 핵잠 깜짝 성과…남북관계는 공전 [李 정부 1년]",Politics
"“J-20이 스텔스라고? 中, 후회할 것” 美공군 소령의 지적 [밀리터리 브리핑]",Politics
빨라지는 與 당권 경쟁 시계…김민석·정청래·송영길 '기지개',Politics
"‘4주택’ 한성숙, 올 2월 3채 처분 의사 밝혀",Politics
"非정치인 ‘실무형’ 총리카드… “李, 2년차 국정 주도권 직접 쥘듯”",Politics
"北, 시진핑 방북 전날 “핵보유국 지위 불퇴… 누구와도 논의 안해”",Politics
"“특정후보 밀기” 논란에, 국힘 원내대표 선거 10일로 하루 연기",Politics
"'총리 사의' 김민석, 당권 도전 공식화... '李 측근' 김용도 최고위원 출마 유력",Politics
"이번에도 오픈카 퍼레이드?... 北, 시진핑에 최고 예우 의전 보여줄 듯",Politics
"보수텃밭서 녹색당 첫 '의원님'... 허승규 ""풀뿌리 정치는 바뀌고 있다""",Politics
김민석 “다음 임무 유능한 與” 당권 출사표… 정청래측 “공천과정 문제없다”,Politics
"경찰 조사 또 거부한 尹, ‘계엄 정당화 메시지 지시’ 부인",Politics
"특정 진영 아닌 ‘기성 정치권’에 폭발… 여야, 전선 불분명 당황",Politics
잠실 투표소 봉쇄 시위 나흘째로…새벽에도 수천 명,Politics
"선거 결과 지켜본 李, 정치색 적은 인물로 ‘깜짝 총리’ 카드 선택",Politics
